"","Incident_ID","Incident_date","State","City","Address","No_killed","No_injured","Geo_Address","lon","lat"
"2699",1585394,2020-01-01,"West Virginia","Huntington","1113 4th Ave",0,7,"1113 4th Ave, Huntington, West Virginia",-82.43986,38.421298
"2700",1585894,2020-01-01,"Missouri","Saint Louis","3000 block of S Jefferson Ave",3,2,"3000 block of S Jefferson Ave, Saint Louis, Missouri",-90.223744,38.5998506
"2701",2171568,2021-11-20,"California","Fresno","3665 N Pleasant Ave",2,2,"3665 N Pleasant Ave, Fresno, California",-119.8408366,36.7835914
"2702",2170438,2021-11-18,"Maryland","Cambridge","700 block of Greenwood Ave",1,3,"700 block of Greenwood Ave, Cambridge, Maryland",-76.0889284,38.5684087
"2703",2169719,2021-11-17,"Illinois","East Saint Louis","8300 block of State St",1,3,"8300 block of State St, East Saint Louis, Illinois",-90.0665305,38.5916327
"2704",2169494,2021-11-17,"New York","Bronx","815 Burke Ave",0,4,"815 Burke Ave, Bronx, New York",-73.862852,40.871619
"2705",2170140,2021-11-17,"New York","Newburgh","William Street and Carson Ave",0,4,"William Street and Carson Ave, Newburgh, New York",-74.016534,41.494109
"2706",2168989,2021-11-17,"Illinois","Chicago","1240 W Randolph St",0,4,"1240 W Randolph St, Chicago, Illinois",-87.6581905,41.8846083
"2707",2167778,2021-11-15,"New York","New York (Manhattan)","101 W 141st St",0,4,"101 W 141st St, New York (Manhattan), New York",-73.9383472,40.8181927
"2708",2167297,2021-11-15,"Colorado","Aurora","1200 Nome St",0,6,"1200 Nome St, Aurora, Colorado",-104.8498399,39.7347407
"2709",2166673,2021-11-14,"Pennsylvania","Philadelphia","2700 block of N Howard St",0,6,"2700 block of N Howard St, Philadelphia, Pennsylvania",-75.1319455,39.9910354
"2710",2166768,2021-11-14,"Missouri","Columbia","19 N 5th St",1,5,"19 N 5th St, Columbia, Missouri",-92.3320361,38.9525238
"2711",2166750,2021-11-14,"Arizona","Tucson","1655 W Ajo Way",4,1,"1655 W Ajo Way, Tucson, Arizona",-111.0001911,32.1775441
"2712",2166953,2021-11-14,"Oregon","Chiloquin","990 Bronco Lane",2,2,"990 Bronco Lane, Chiloquin, Oregon",-121.868205,42.6252864
"2713",2166817,2021-11-14,"Alabama","Troy","803 US-231 S",1,5,"803 US-231 S, Troy, Alabama",-85.9697861,31.7889024
"2714",2166055,2021-11-13,"North Carolina","Winston Salem (Winston-salem)","400 block of Gregory St",0,4,"400 block of Gregory St, Winston Salem (Winston-salem), North Carolina",-80.2567339,36.0875498
"2715",2167889,2021-11-13,"Louisiana","Houma","100 block of Emma St",0,4,"100 block of Emma St, Houma, Louisiana",-90.7037937,29.5915871
"2716",2165600,2021-11-12,"Virginia","Richmond","3050 Nine Mile Rd",2,2,"3050 Nine Mile Rd, Richmond, Virginia",-77.4004211,37.5420486
"2717",2165535,2021-11-12,"Alabama","Birmingham","1100 block of 33rd St SW",2,2,"1100 block of 33rd St SW, Birmingham, Alabama",-86.8859608,33.4736196
"2718",2163306,2021-11-09,"New York","Rochester","Clifton St and Jefferson Ave",0,4,"Clifton St and Jefferson Ave, Rochester, New York",-77.6290126,43.1498029
"2719",2163617,2021-11-09,"South Dakota","Scotland","710 2nd St",3,2,"710 2nd St, Scotland, South Dakota",-97.7190958,43.1484612
"2720",2163772,2021-11-09,"Louisiana","Hahnville (Killona)","160 Killona Dr",1,4,"160 Killona Dr, Hahnville (Killona), Louisiana",-90.4844864,30.0047425
"2721",2162196,2021-11-08,"Texas","Victoria","10700 FM 236",3,1,"10700 FM 236, Victoria, Texas",-97.180345,28.883723
"2722",2162269,2021-11-08,"Pennsylvania","Philadelphia","200 block of E Louden St",0,4,"200 block of E Louden St, Philadelphia, Pennsylvania",-75.1220495,40.0228612
"2723",2161323,2021-11-07,"Wisconsin","Kenosha","625 57th St",1,3,"625 57th St, Kenosha, Wisconsin",-87.8192426,42.5839118
"2724",2161116,2021-11-06,"California","Oakley","33 Malicoat Ave",2,2,"33 Malicoat Ave, Oakley, California",-121.6950468,37.976363
"2725",2160608,2021-11-06,"Texas","Marshall","510 S Alamo Blvd",0,6,"510 S Alamo Blvd, Marshall, Texas",-94.3630768,32.5403965
"2726",2161078,2021-11-06,"California","Highland","26998 3rd St",0,4,"26998 3rd St, Highland, California",-117.2153171,34.1072213
"2727",2160838,2021-11-05,"California","Oakland","8400 block of International Blvd",1,3,"8400 block of International Blvd, Oakland, California",-122.1775984,37.7544247
"2728",2158524,2021-11-03,"Iowa","Des Moines","11300 block of E 15th St",0,4,"11300 block of E 15th St, Des Moines, Iowa",-93.5975779,41.6066666
"2729",2158417,2021-11-03,"Virginia","Norfolk","821 Whitaker Ln",3,2,"821 Whitaker Ln, Norfolk, Virginia",-76.2837954,36.8562725
"2730",2157991,2021-11-02,"Alabama","Mobile","4120 Government Blvd",0,4,"4120 Government Blvd, Mobile, Alabama",-88.1449162,30.635142
"2731",2156175,2021-11-01,"Florida","Orlando","N Orange Ave and Wall St",0,4,"N Orange Ave and Wall St, Orlando, Florida",-81.3790488,28.5426202
"2732",2157206,2021-11-01,"Texas","San Antonio","1900 block of W Laurel St",0,4,"1900 block of W Laurel St, San Antonio, Texas",-98.5250737,29.4439753
"2733",2155369,2021-10-31,"Kentucky","Louisville","6210 Shepherdsville Rd",2,2,"6210 Shepherdsville Rd, Louisville, Kentucky",-85.6603245,38.1587087
"2734",2155329,2021-10-31,"Illinois","Joliet","1018 E Jackson St",2,12,"1018 E Jackson St, Joliet, Illinois",-88.056201,41.5303683
"2735",2155517,2021-10-31,"Colorado","Littleton (Lakewood)","6200 block of Alameda Ave",2,2,"6200 block of Alameda Ave, Littleton (Lakewood), Colorado",-105.065413,39.7111467
"2736",2155428,2021-10-31,"Illinois","Flossmoor","3800 block of Ballantrae Way",1,3,"3800 block of Ballantrae Way, Flossmoor, Illinois",-87.7093662,41.5336774
"2737",2155282,2021-10-31,"Texas","Houston","1909 Schilder Dr",1,3,"1909 Schilder Dr, Houston, Texas",-95.3543307,29.8556075
"2738",2156001,2021-10-31,"Texas","Fort Worth","3700 block of Lebow St",1,3,"3700 block of Lebow St, Fort Worth, Texas",-97.32994,32.8103853
"2739",2154851,2021-10-30,"California","Gilroy","400 block of Las Animas Ave",1,3,"400 block of Las Animas Ave, Gilroy, California",-121.5744686,37.0313967
"2740",2154422,2021-10-30,"Illinois","Decatur","1100 block of N Union St",0,4,"1100 block of N Union St, Decatur, Illinois",-88.9591259,39.8523342
"2741",2154441,2021-10-30,"Oklahoma","Oklahoma City","NW 122nd St and N Council Rd",0,4,"NW 122nd St and N Council Rd, Oklahoma City, Oklahoma",-97.6562391,35.5946917
"2742",2155172,2021-10-30,"Florida","Saint Petersburg","1079 62nd Ave S",1,4,"1079 62nd Ave S, Saint Petersburg, Florida",-82.6490077,27.7128684
"2743",2155001,2021-10-30,"Texas","Texarkana","2315 Texas Blvd",1,9,"2315 Texas Blvd, Texarkana, Texas",-94.0534715,33.4394964
"2744",2154873,2021-10-30,"California","Sacramento","5560 Palm Ave",2,5,"5560 Palm Ave, Sacramento, California",-121.3353095,38.6675078
"2745",2154283,2021-10-29,"New York","Poughkeepsie","32 Cannon St",0,5,"32 Cannon St, Poughkeepsie, New York",-73.9279452,41.7021363
"2746",2155826,2021-10-29,"Michigan","Kalamazoo","3082 S 9th St",0,4,"3082 S 9th St, Kalamazoo, Michigan",-85.6786332,42.2611391
"2747",2153285,2021-10-28,"Nevada","Las Vegas","3900 block of E Cheyenne Ave",0,4,"3900 block of E Cheyenne Ave, Las Vegas, Nevada",-115.0889949,36.2179677
"2748",2153779,2021-10-28,"Tennessee","Nashville","210 N 9th St",1,3,"210 N 9th St, Nashville, Tennessee",-86.758234,36.1790271
"2749",2150274,2021-10-25,"Idaho","Boise","350 N Milwaukee St",3,3,"350 N Milwaukee St, Boise, Idaho",-116.2782517,43.6086039
"2750",2154085,2021-10-24,"California","Gonzales","Foletta Rd",2,2,"Foletta Rd, Gonzales, California",-121.4701599,36.5264871
"2751",2150037,2021-10-24,"Mississippi","Crenshaw","413 Jones St",2,3,"413 Jones St, Crenshaw, Mississippi",-90.1989178,34.5076042
"2752",2148921,2021-10-23,"South Carolina","Florence","811 S Irby St",0,6,"811 S Irby St, Florence, South Carolina",-79.7676958,34.1828504
"2753",2148891,2021-10-23,"California","Ontario","700 block of E Bonnie Brae Ct",1,4,"700 block of E Bonnie Brae Ct, Ontario, California",-117.6413935,34.082482
"2754",2148633,2021-10-23,"Georgia","Fort Valley","603 Carver Dr",1,7,"603 Carver Dr, Fort Valley, Georgia",-83.8930597,32.5390017
"2755",2148282,2021-10-22,"Illinois","Chicago","7901 S Cottage Grove Ave",0,5,"7901 S Cottage Grove Ave, Chicago, Illinois",-87.6049941,41.7511154
"2756",2148946,2021-10-22,"Washington","Renton","16420 SE 128th St",0,4,"16420 SE 128th St, Renton, Washington",-122.1203271,47.4892746
"2757",2148401,2021-10-22,"Maryland","Baltimore","3100 block of W North Ave",0,7,"3100 block of W North Ave, Baltimore, Maryland",-76.669561,39.3093514
"2758",2147114,2021-10-21,"New York","Brooklyn","3008 Glenwood Rd",0,4,"3008 Glenwood Rd, Brooklyn, New York",-73.9473352,40.6339011
"2759",2147301,2021-10-21,"Washington","Tacoma","4258 Everett St",4,0,"4258 Everett St, Tacoma, Washington",-122.3994197,47.2175706
"2760",2147042,2021-10-20,"Michigan","Farwell","9539 S Harrison Ave",4,0,"9539 S Harrison Ave, Farwell, Michigan",-84.828052,43.8503958
"2761",2145931,2021-10-19,"Wisconsin","Kenosha","610 40th Pl",3,2,"610 40th Pl, Kenosha, Wisconsin",-87.8197993,42.6000085
"2762",2143113,2021-10-17,"Missouri","Saint Louis","8600 block of Goodfellow Blvd",1,3,"8600 block of Goodfellow Blvd, Saint Louis, Missouri",-90.2524587,38.7174549
"2763",2143765,2021-10-17,"Texas","Houston","1900 block of Dolly Wright St",0,7,"1900 block of Dolly Wright St, Houston, Texas",-95.4392396,29.8677012
"2764",2143889,2021-10-17,"Colorado","Colorado Springs","1865 N Academy Blvd",0,5,"1865 N Academy Blvd, Colorado Springs, Colorado",-104.7549197,38.8590843
"2765",2143277,2021-10-17,"Louisiana","Grambling","403 Main St",1,7,"403 Main St, Grambling, Louisiana",-92.7145047,32.5221156
"2766",2144160,2021-10-17,"Wisconsin","Racine","Yout St and Carter St",0,6,"Yout St and Carter St, Racine, Wisconsin",-87.7959291,42.74575
"2767",2143479,2021-10-17,"Arkansas","Pine Bluff","820 S Main St",1,9,"820 S Main St, Pine Bluff, Arkansas",-92.0037922,34.2207805
"2768",2143499,2021-10-17,"Arkansas","Pine Bluff","University Dr and Pullen Ave",1,3,"University Dr and Pullen Ave, Pine Bluff, Arkansas",-92.0195428,34.2262213
"2769",2143605,2021-10-17,"Mississippi","Jackson","3243 Medgar Evers Blvd",3,3,"3243 Medgar Evers Blvd, Jackson, Mississippi",-90.2085674,32.3352912
"2770",2142402,2021-10-16,"Texas","Killeen","308 S Second St",1,3,"308 S Second St, Killeen, Texas",-97.7308494,31.1159227
"2771",2142296,2021-10-15,"Alabama","Mobile","1621 Virginia St",0,5,"1621 Virginia St, Mobile, Alabama",-88.0766595,30.6726132
"2772",2142092,2021-10-14,"Minnesota","Minneapolis","814 E Franklin Ave",1,4,"814 E Franklin Ave, Minneapolis, Minnesota",-93.2616832,44.9629
"2773",2155043,2021-10-14,"Mississippi","Mccomb","1300 14th St",0,6,"1300 14th St, Mccomb, Mississippi",-90.47217,31.2315922
"2774",2139048,2021-10-12,"Florida","Naples","700 block of 99th Ave",1,5,"700 block of 99th Ave, Naples, Florida",-81.8092095,26.2615589
"2775",2139674,2021-10-12,"Mississippi","Meridian","2000 block of 17th St",3,1,"2000 block of 17th St, Meridian, Mississippi",-88.6985064,32.3742749
"2776",2139198,2021-10-11,"Georgia","South Fulton","4900 Delano Rd",0,6,"4900 Delano Rd, South Fulton, Georgia",-84.5128383,33.6213823
"2777",2137321,2021-10-10,"South Carolina","Mc Coll (Mccoll)","4181 Hwy 15-401",2,3,"4181 Hwy 15-401, Mc Coll (Mccoll), South Carolina",-79.5451606,34.6748766
"2778",2137561,2021-10-10,"Iowa","Sioux City","427 Pierce St",0,4,"427 Pierce St, Sioux City, Iowa",-96.405294,42.495022
"2779",2137198,2021-10-10,"Minnesota","Saint Paul","214 7th St W",1,15,"214 7th St W, Saint Paul, Minnesota",-93.103495,44.943573
"2780",2137179,2021-10-10,"Illinois","Chicago","1500 block of N Milwaukee Ave",1,4,"1500 block of N Milwaukee Ave, Chicago, Illinois",-87.6753026,41.9087879
"2781",2137555,2021-10-10,"Delaware","Dover","1500 block of Nathaniel Mitchell Rd",1,4,"1500 block of Nathaniel Mitchell Rd, Dover, Delaware",-75.5323467,39.1307182
"2782",2136907,2021-10-09,"Louisiana","Livingston","17000 block of LA-444",2,4,"17000 block of LA-444, Livingston, Louisiana",-90.7943152,30.2970293
"2783",2137291,2021-10-09,"Texas","Dallas","3000 block of South Blvd",0,4,"3000 block of South Blvd, Dallas, Texas",-96.766673,32.77193
"2784",2137575,2021-10-09,"New York","Albany","100 block of North Lake Ave",1,6,"100 block of North Lake Ave, Albany, New York",-73.7704294,42.6638687
"2785",2137464,2021-10-09,"Colorado","Denver","7300 block of E 22nd Ave",1,3,"7300 block of E 22nd Ave, Denver, Colorado",-104.9034414,39.7498228
"2786",2136230,2021-10-08,"Maryland","Baltimore","2600 block of Jefferson St",0,4,"2600 block of Jefferson St, Baltimore, Maryland",-76.5803614,39.296944
"2787",2136270,2021-10-08,"District of Columbia","Washington","1700 block of Independence Ave SE",1,3,"1700 block of Independence Ave SE, Washington, District of Columbia",-76.9805751,38.8877878
"2788",2135536,2021-10-08,"Alabama","Montgomery","1800 block of Cotton Ct",1,3,"1800 block of Cotton Ct, Montgomery, Alabama",-86.2845518,32.4054906
"2789",2135508,2021-10-07,"Wisconsin","Milwaukee","W Cherry St and N 8th St",3,1,"W Cherry St and N 8th St, Milwaukee, Wisconsin",-87.9215182,43.0498422
"2790",2134657,2021-10-07,"Illinois","Chicago","900 block of N Orleans St",0,4,"900 block of N Orleans St, Chicago, Illinois",-87.6372613,41.8989367
"2791",2135498,2021-10-07,"Wisconsin","Milwaukee","2400 block of N 37th St",0,5,"2400 block of N 37th St, Milwaukee, Wisconsin",-87.9598828,43.0624619
"2792",2135666,2021-10-07,"Louisiana","New Orleans","S Robertson St and Martin Luther King Jr Blvd",1,4,"S Robertson St and Martin Luther King Jr Blvd, New Orleans, Louisiana",-90.0851736,29.9444227
"2793",2134217,2021-10-06,"Maryland","Baltimore","1243 Patterson Park Ave",1,5,"1243 Patterson Park Ave, Baltimore, Maryland",-76.58528,39.305574
"2794",2134359,2021-10-06,"Louisiana","New Orleans","603 General Taylor",2,2,"603 General Taylor, New Orleans, Louisiana",-90.0941448,29.9187302
"2795",2136132,2021-10-06,"Ohio","Cleveland","9200 block of Marshall Ave",0,4,"9200 block of Marshall Ave, Cleveland, Ohio",-81.6226703,41.4698665
"2796",2135659,2021-10-06,"Ohio","Cleveland","Marshall Ave and E 93rd St",0,4,"Marshall Ave and E 93rd St, Cleveland, Ohio",-81.621494,41.4700691
"2797",2133137,2021-10-05,"Minnesota","Saint Paul","922 Thomas Ave W",0,4,"922 Thomas Ave W, Saint Paul, Minnesota",-93.1391823,44.9591294
"2798",2133962,2021-10-05,"Illinois","Rockford","400 block of S Independence Ave",1,3,"400 block of S Independence Ave, Rockford, Illinois",-89.1175305,42.2731623
"2799",2132656,2021-10-04,"Minnesota","Minneapolis","626 W Broadway Ave",0,4,"626 W Broadway Ave, Minneapolis, Minnesota",-93.2875582,44.9995028
"2800",2131471,2021-10-03,"South Carolina","Bishopville","1113 Sumter Hwy",1,4,"1113 Sumter Hwy, Bishopville, South Carolina",-80.2772335,34.196735
"2801",2131406,2021-10-02,"Texas","San Antonio","6222 S New Braunfels Ave",1,3,"6222 S New Braunfels Ave, San Antonio, Texas",-98.4569414,29.3647489
"2802",2130634,2021-10-02,"Colorado","Aurora","12230 E Colfax Ave",1,3,"12230 E Colfax Ave, Aurora, Colorado",-104.8462141,39.740031
"2803",2130370,2021-10-01,"District of Columbia","Washington","Forrester St SW and Galveston Pl SW",1,5,"Forrester St SW and Galveston Pl SW, Washington, District of Columbia",-77.007799,38.825159
"2804",2130763,2021-10-01,"Iowa","Cedar Rapids","525 33rd Ave SW",0,6,"525 33rd Ave SW, Cedar Rapids, Iowa",-91.6753099,41.9417225
"2805",2128682,2021-09-29,"Illinois","Chicago","800 block of N Milwaukee Ave",0,5,"800 block of N Milwaukee Ave, Chicago, Illinois",-87.655974,41.8964046
"2806",2127374,2021-09-28,"Illinois","Chicago","65th St and Calumet Ave",1,3,"65th St and Calumet Ave, Chicago, Illinois",-87.6023056,41.7761782
"2807",2128023,2021-09-28,"Minnesota","Minneapolis","2700 block of Bloomington Ave",1,3,"2700 block of Bloomington Ave, Minneapolis, Minnesota",-93.2528232,44.9535525
"2808",2126747,2021-09-27,"New York","New York (Manhattan)","3964 10th Ave",0,5,"3964 10th Ave, New York (Manhattan), New York",-73.9170156,40.8673797
"2809",2126450,2021-09-27,"Illinois","Chicago","826 N Ridgeway Ave",1,3,"826 N Ridgeway Ave, Chicago, Illinois",-87.7204422,41.8963024
"2810",2125790,2021-09-26,"Illinois","Chicago","800 block of S Albany Ave",0,6,"800 block of S Albany Ave, Chicago, Illinois",-87.7034924,41.8708396
"2811",2125953,2021-09-26,"California","Oakland","1400 block of 8th Ave",0,4,"1400 block of 8th Ave, Oakland, California",-122.2513351,37.7935591
"2812",2126261,2021-09-26,"Washington","Seattle (Des Moines)","22855 Pacific Hwy S",3,3,"22855 Pacific Hwy S, Seattle (Des Moines), Washington",-122.2954842,47.3956404
"2813",2125613,2021-09-25,"New York","Utica","800 block of Mohawk St",0,4,"800 block of Mohawk St, Utica, New York",-75.2192836,43.0957374
"2814",2125444,2021-09-25,"Tennessee","Athens","Co Rd 60",4,1,"Co Rd 60, Athens, Tennessee",-84.7425888,35.4212763
"2815",2126241,2021-09-25,"Tennessee","Chattanooga","1124 Grove St",2,5,"1124 Grove St, Chattanooga, Tennessee",-85.3172505,35.045381
"2816",2125227,2021-09-25,"California","Riverside","6000 Block of Mariposa Ave",0,6,"6000 Block of Mariposa Ave, Riverside, California",-117.344711,33.8726222
"2817",2124396,2021-09-24,"South Carolina","Aiken","749 Silver Bluff Rd",4,1,"749 Silver Bluff Rd, Aiken, South Carolina",-81.7305603,33.5148778
"2818",2124887,2021-09-24,"California","Los Angeles","11600 block of Willowbrook Ave",0,4,"11600 block of Willowbrook Ave, Los Angeles, California",-118.2378924,33.9292345
"2819",2123395,2021-09-23,"Tennessee","Collierville","240 New Byhalia Rd",2,14,"240 New Byhalia Rd, Collierville, Tennessee",-89.6884637,35.0487203
"2820",2123301,2021-09-23,"Pennsylvania","Philadelphia","38th St and Aspen St",0,4,"38th St and Aspen St, Philadelphia, Pennsylvania",-75.1980406,39.9668134
"2821",2122565,2021-09-22,"North Carolina","Fayetteville","1100 block of Charlie Dr",2,2,"1100 block of Charlie Dr, Fayetteville, North Carolina",-78.9350238,35.1134875
"2822",2121381,2021-09-21,"District of Columbia","Washington","2200 block of Alabama Ave SE",0,5,"2200 block of Alabama Ave SE, Washington, District of Columbia",-76.9744647,38.8510997
"2823",2120940,2021-09-20,"Pennsylvania","Philadelphia","Broad St and Chew Ave",1,5,"Broad St and Chew Ave, Philadelphia, Pennsylvania",-75.1444483,40.0398311
"2824",2121031,2021-09-20,"Missouri","Saint Louis","2000 block of St Charles St",1,3,"2000 block of St Charles St, Saint Louis, Missouri",-90.2079266,38.633493
"2825",2119701,2021-09-19,"Florida","Miami","14900 block of Pierce St",0,4,"14900 block of Pierce St, Miami, Florida",-80.3694535,25.6307078
"2826",2119736,2021-09-19,"California","Oakland","300 block of 17th St",1,3,"300 block of 17th St, Oakland, California",-122.2662626,37.8053982
"2827",2119745,2021-09-19,"Texas","Dallas","100 block of N Malcolm X Blvd",2,4,"100 block of N Malcolm X Blvd, Dallas, Texas",-96.7821508,32.784183
"2828",2119609,2021-09-19,"Illinois","Chicago","900 block of N Massasoit Ave",0,5,"900 block of N Massasoit Ave, Chicago, Illinois",-87.7693477,41.8967328
"2829",2119950,2021-09-19,"South Carolina","Yemassee","145 Yemassee Hwy",1,7,"145 Yemassee Hwy, Yemassee, South Carolina",-80.8571088,32.6936876
"2830",2119583,2021-09-19,"New York","Rochester","300 block of Driving Park Ave",2,2,"300 block of Driving Park Ave, Rochester, New York",-77.6379828,43.1810993
"2831",2119470,2021-09-18,"New York","Bronx","Teller Ave and E 172nd St",1,3,"Teller Ave and E 172nd St, Bronx, New York",-73.9090368,40.8399051
"2832",2119101,2021-09-18,"Illinois","Danville","3164 E Main St",2,2,"3164 E Main St, Danville, Illinois",-87.567335,40.1334302
"2833",2119478,2021-09-18,"Louisiana","Opelousas","500 block of Sapphire St",0,5,"500 block of Sapphire St, Opelousas, Louisiana",-92.0941579,30.5391775
"2834",2118451,2021-09-17,"Georgia","Augusta","519 Broad St",0,4,"519 Broad St, Augusta, Georgia",-81.959408,33.473683
"2835",2116343,2021-09-14,"Maryland","Baltimore","1700 block of N Milton Ave",0,4,"1700 block of N Milton Ave, Baltimore, Maryland",-76.5831943,39.3101708
"2836",2116205,2021-09-14,"Ohio","Cleveland","2747 Cedar Ave",0,6,"2747 Cedar Ave, Cleveland, Ohio",-81.6688467,41.498925
"2837",2115522,2021-09-13,"Wisconsin","Milwaukee","3073 N Sherman Blvd",0,5,"3073 N Sherman Blvd, Milwaukee, Wisconsin",-87.9678402,43.07503
"2838",2115947,2021-09-12,"Minnesota","Saint Paul","7th St W and N Walnut St",4,0,"7th St W and N Walnut St, Saint Paul, Minnesota",-93.1051933,44.9425281
"2839",2114626,2021-09-12,"Texas","Temple","900 block of S 24th St",0,4,"900 block of S 24th St, Temple, Texas",-97.3311328,31.0832461
"2840",2122103,2021-09-12,"Illinois","Blue Island","12200 block of S Irving Ave",2,2,"12200 block of S Irving Ave, Blue Island, Illinois",-87.6767342,41.671774
"2841",2114481,2021-09-12,"Michigan","Detroit","2700 block of Halleck St",2,4,"2700 block of Halleck St, Detroit, Michigan",-83.067159,42.4077373
"2842",2113841,2021-09-11,"Illinois","Chicago","300 block of E Kensington Ave",1,5,"300 block of E Kensington Ave, Chicago, Illinois",-87.6165624,41.6840869
"2843",2114510,2021-09-11,"Alabama","Dothan","2000 Reeves St",0,5,"2000 Reeves St, Dothan, Alabama",-85.3893183,31.2512406
"2844",2114583,2021-09-11,"New York","Utica","700 block of Noyes St",1,3,"700 block of Noyes St, Utica, New York",-75.2469472,43.0960713
"2845",2113623,2021-09-11,"Illinois","Chicago","900 block of E 79th St",1,3,"900 block of E 79th St, Chicago, Illinois",-87.6027541,41.7513232
"2846",2113769,2021-09-11,"New Jersey","Paterson","E 18th St and Fulton Pl",0,4,"E 18th St and Fulton Pl, Paterson, New Jersey",-74.1541848,40.9231942
"2847",2112450,2021-09-10,"Florida","Orlando","5526 S Orange Blossom Trl",0,4,"5526 S Orange Blossom Trl, Orlando, Florida",-81.3969661,28.4800425
"2848",2111858,2021-09-09,"Illinois","East Saint Louis","510 Martin Luther King Dr",0,7,"510 Martin Luther King Dr, East Saint Louis, Illinois",-90.1548938,38.6277723
"2849",2112252,2021-09-09,"Alabama","Montgomery","1800 block of Cotton Court",1,3,"1800 block of Cotton Court, Montgomery, Alabama",-86.2845518,32.4054906
"2850",2111895,2021-09-08,"Missouri","Saint Louis","4000 block of St Ferdinand Ave",0,4,"4000 block of St Ferdinand Ave, Saint Louis, Missouri",-90.2318774,38.6553459
"2851",2110346,2021-09-07,"Delaware","Wilmington","A St and New Castle Ave",0,4,"A St and New Castle Ave, Wilmington, Delaware",-75.542717,39.7300848
"2852",2110077,2021-09-07,"Kansas","Wichita","351 N Mosley St",1,5,"351 N Mosley St, Wichita, Kansas",-97.3277725,37.6910432
"2853",2109075,2021-09-06,"Georgia","Atlanta","868 Joseph E Boone Blvd NW",0,5,"868 Joseph E Boone Blvd NW, Atlanta, Georgia",-84.4161216,33.763281
"2854",2108892,2021-09-05,"Missouri","Independence","116 W Lexington Ave",0,4,"116 W Lexington Ave, Independence, Missouri",-94.416521,39.0924311
"2855",2108560,2021-09-05,"New York","Bronx","4848 White Plains Rd",0,4,"4848 White Plains Rd, Bronx, New York",-73.8485685,40.9064376
"2856",2115336,2021-09-05,"Missouri","Wyatt","N/A",0,4,"N/A, Wyatt, Missouri",-89.222572,36.9092198
"2857",2108414,2021-09-05,"Texas","Houston","7518 Imogene St",4,0,"7518 Imogene St, Houston, Texas",-95.5187187,29.6836283
"2858",2108378,2021-09-05,"Georgia","Athens","E Clayton St and N Jackson St",0,6,"E Clayton St and N Jackson St, Athens, Georgia",-83.3745471,33.9587568
"2859",2108302,2021-09-05,"Florida","Lakeland","N Socrum Loop Rd and Fulton Green Rd",4,2,"N Socrum Loop Rd and Fulton Green Rd, Lakeland, Florida",-81.9564544,28.1409908
"2860",2109384,2021-09-05,"Ohio","Cincinnati","6308 Corbly Rd",0,4,"6308 Corbly Rd, Cincinnati, Ohio",-84.3835072,39.0949667
"2861",2107828,2021-09-04,"Louisiana","Monroe","1600 block of Winnsboro Rd",1,3,"1600 block of Winnsboro Rd, Monroe, Louisiana",-92.0862072,32.4841499
"2862",2107930,2021-09-04,"District of Columbia","Washington","700 block of Longfellow St NW",3,3,"700 block of Longfellow St NW, Washington, District of Columbia",-77.0225428,38.9572562
"2863",2107916,2021-09-04,"Alabama","Birmingham","9164 Parkway E",2,2,"9164 Parkway E, Birmingham, Alabama",-86.7013084,33.5866407
"2864",2108406,2021-09-04,"Georgia","Warner Robins","Mauldon Ct and Dunmurry Pl",1,4,"Mauldon Ct and Dunmurry Pl, Warner Robins, Georgia",-83.6250011,32.6404462
"2865",2107875,2021-09-04,"Pennsylvania","Pittsburgh","7300 block of Hamilton Ave",0,4,"7300 block of Hamilton Ave, Pittsburgh, Pennsylvania",-79.8956362,40.4540045
"2866",2107476,2021-09-04,"Illinois","Chicago","1400 block of S Tripp Ave",0,5,"1400 block of S Tripp Ave, Chicago, Illinois",-87.7312374,41.8623536
"2867",2107621,2021-09-03,"Texas","Austin","9345 US-290",1,3,"9345 US-290, Austin, Texas",-97.6429356,30.3270162
"2868",2107168,2021-09-03,"New York","Syracuse","Nelson St and W Marcellus St",0,4,"Nelson St and W Marcellus St, Syracuse, New York",-76.174705,43.044463
"2869",2107467,2021-09-03,"Louisiana","New Iberia","927 S Lewis St",1,3,"927 S Lewis St, New Iberia, Louisiana",-91.8169593,29.9872981
"2870",2107198,2021-09-02,"New York","Niagara Falls","336 19th St",0,4,"336 19th St, Niagara Falls, New York",-79.0391461,43.08793
"2871",2104725,2021-08-31,"North Carolina","Elm City","3500 block of London Church Rd",2,2,"3500 block of London Church Rd, Elm City, North Carolina",-77.9011459,35.7632208
"2872",2104181,2021-08-30,"Illinois","Normal","2000 block of Lambert Dr",3,3,"2000 block of Lambert Dr, Normal, Illinois",-88.9842748,40.5420616
"2873",2103256,2021-08-29,"Tennessee","Nashville","2621 Jefferson St",0,5,"2621 Jefferson St, Nashville, Tennessee",-86.8183033,36.1676435
"2874",2102991,2021-08-29,"Nevada","Las Vegas","1750 S Rainbow Blvd",1,3,"1750 S Rainbow Blvd, Las Vegas, Nevada",-115.2424074,36.1526193
"2875",2103311,2021-08-29,"Wisconsin","Milwaukee","N 41st St and W Lloyd St",0,4,"N 41st St and W Lloyd St, Milwaukee, Wisconsin",-87.9646659,43.0574688
